quantity,unit,ingredient,ingredient_step,recipe_id
22.5,ml,lemon juice,1,742
60.0,ml,holland gin,2,742
,None,ruby fizz,0,743
22.5,ml,lemon juice,1,743
0.5,tbsp,sugar,2,743
1.0,None,egg white,3,743
2.0,dash,raspberry or grenadine syrup,4,743
1.0,None,glass sloe gin,5,743
45.0,ml,sloe gin,0,745
45.0,ml,orange juice,1,745
30.0,ml,tequila,0,746
15.0,ml,sloe gin,1,746
15.0,ml,lime juice,2,746
,None,cucumber peel strip,3,746
60.0,ml,coffee liqueur,0,748
45.0,ml,heavy cream,1,748
60.0,ml,blended canadian whisky or bourbon,0,749
7.5,ml,dry vermouth,1,749
7.5,ml,dubonnet rouge,2,749
15.0,ml,orange juice,3,749
0.5,None,lime,0,750
30.0,ml,tequila,1,750
22.5,ml,kahlúa,2,750
60.0,ml,plymouth gin,0,754
22.5,ml,lemon juice,1,754
22.5,ml,simple syrup,2,754
4.0,None,mint leaves,3,754
2.0,None,sprigs mint,0,755
2.0,None,lime pieces,1,755
7.5,ml,lime juice,2,755
30.0,ml,simple syrup,3,755
60.0,ml,gin,4,755
60.0,ml,gin,0,756
30.0,ml,lime,1,756
22.5,ml,simple syrup,2,756
,None,small handful mint,3,756
60.0,ml,mezcal,0,762
30.0,ml,grand marnier,1,762
,pinch,instant coffee,2,762
60.0,ml,spiced rum,0,764
15.0,ml,chocolate liqueur,1,764
,None,orange twist,2,764
,None,maraschino cherry,3,764
60.0,ml,prosecco,0,765
40.0,ml,aperol,1,765
,None,splash of soda water,2,765
50.0,ml,cognac,0,767
20.0,ml,crme de menthe,1,767
60.0,ml,tequila,0,770
15.0,ml,cointreau,1,770
15.0,ml,strawberry liqueur,2,770
15.0,ml,lime juice,3,770
3.0,None,"sliced, hulled strawberries",4,770
1.0,None,strawberry,5,770
1.0,None,lime wheel,6,770
22.5,ml,lemon juice,0,771
30.0,ml,midori,1,771
30.0,ml,grapefruit juice,2,771
60.0,ml,"rye, bourbon, or blended canadian whisky",0,772
30.0,ml,sweet vermouth,1,772
3.0,dash,angostura bitters,2,772
,None,lemon twist,3,772
2.0,None,fuji apple slices,0,773
,ml,old overholt rye whiskey,1,773
,ml,dolin dry vermouth,2,773
,ml,amaro nonino,3,773
1.0,tsp,maple syrup,4,773
45.0,ml,gin,0,774
15.0,ml,campari,1,774
15.0,ml,sweet vermouth,2,774
30.0,ml,pink grapefruit juice,3,774
,None,orange twist,4,774
60.0,ml,silver tequila,0,777
30.0,ml,lime juice,1,777
,dash,grenadine,2,777
,dash,orange flower water,3,777
45.0,ml,tequila,0,778
7.5,ml,kahlúa,1,778
60.0,ml,pineapple juice,2,778
22.5,ml,heavy cream,3,778
7.5,ml,coconut cream,4,778
60.0,ml,silver tequila,0,779
30.0,ml,lime juice,1,779
1.0,tsp,sugar,2,779
90.0,ml,chilled club soda,3,779
60.0,ml,silver tequila,0,780
30.0,ml,pernod,1,780
22.5,ml,lemon juice,2,780
60.0,ml,silver tequila,0,781
15.0,ml,white crème de menthe,1,781
30.0,ml,lime juice,2,781
,None,thinly sliced lime wheel,3,781
45.0,ml,tequila,0,782
22.5,ml,lemon juice,1,782
15.0,ml,simple syrup,2,782
,None,maraschino cherry,3,782
45.0,ml,tequila,0,783
90.0,ml,orange juice,1,783
15.0,ml,grenadine,2,783
45.0,ml,silver tequila,0,784
180.0,ml,orange juice,1,784
15.0,ml,grenadine,2,784
45.0,ml,josé cuervo especial tequila,0,785
15.0,ml,grand marnier,1,785
15.0,ml,cointreau,2,785
,None,orange slice,3,785
60.0,ml,good-quality silver tequila,0,786
3.0,dash,dry vermouth,1,786
,dash,angostura bitters,2,786
,None,lemon twist,3,786
7.5,ml,cabernet sauvignon,0,789
45.0,ml,premium silver tequila,1,789
,None,lime peel spiral,2,789
52.5,ml,bulleit bourbon,0,790
22.5,ml,campari,1,790
15.0,ml,dolin sweet vermouth,2,790
7.5,ml,st. george nola coffee liqueur,3,790
45.0,ml,amber martinician rhum,0,792
15.0,ml,demerara rum,1,792
15.0,ml,lime juice,2,792
15.0,ml,orange juice,3,792
15.0,ml,honey,4,792
15.0,ml,falernum,5,792
7.5,ml,pimento dram,6,792
180.0,ml,crushed ice,7,792
45.0,ml,malibu rum,0,793
30.0,ml,blue curaçao,1,793
22.5,ml,lime juice,2,793
15.0,ml,amaretto,3,793
1.0,tbsp,coconut cream,4,793
1.0,tsp,sugar,5,793
,None,lime slice,6,793
,None,small orchid,7,793
30.0,ml,dark rum,0,794
30.0,ml,brandy,1,794
120.0,ml,half-and-half,2,794
2.0,tsp,sugar,3,794
,None,freshly grated or ground nutmeg,4,794
30.0,ml,reposado tequila,0,795
15.0,ml,kahlúa,1,795
15.0,ml,baileys irish cream,2,795
45.0,ml,cold espresso,3,795
,pinch,ground cinnamon,4,795
,None,a tequila take on the sidecar.,0,796
,None,lemon wedge,1,796
,None,sugar,2,796
60.0,ml,reposado tequila,3,796
22.5,ml,lemon juice,4,796
30.0,ml,orange juice,5,796
30.0,ml,cointreau,6,796
15.0,ml,simple syrup,7,796
,None,lemon twist,8,796
75.0,ml,pineapple-infused rum,0,797
15.0,ml,maraschino liqueur,1,797
15.0,ml,thai coconut milk,2,797
60.0,ml,mango juice,3,797
30.0,ml,amaretto,0,798
30.0,ml,kahlúa,1,798
30.0,ml,heavy cream,2,798
45.0,ml,malibu rum,0,799
30.0,ml,thai coconut milk,1,799
7.5,ml,goldschläger cinnamon schnapps,2,799
,None,ground cinnamon,3,799
,None,range blossom,4,799
,None,lime wedge,0,800
0.25,tsp,grated ginger,1,800
0.5,tsp,wasabi,2,800
0.5,tsp,minced garlic,3,800
4.0,dash,soy sauce,4,800
22.5,ml,lemon juice,5,800
,pinch,freshly cracked pepper,6,800
60.0,ml,vodka  3 ounces chilled tomato juice,7,800
22.5,ml,lemon juice,8,800
1.0,None,egg,0,801
15.0,ml,simple syrup,1,801
30.0,ml,dark rum,2,801
30.0,ml,cognac/brandy,3,801
,None,hot water/milk,4,801
,None,grated nutmeg,5,801
45.0,ml,tequila,0,803
15.0,ml,freshly squeezed lime juice,1,803
2.0,None,bar spoons of agave nectar,2,803
45.0,ml,silver tequila,0,804
15.0,ml,white crème de cacao,1,804
,None,whipped cream,2,804
,None,unsweetened cocoa powder,3,804
60.0,ml,rittenhouse 100 rye,0,805
15.0,ml,fernet-branca,1,805
1.0,tsp,demerara syrup,2,805
30.0,ml,old tom gin,0,808
30.0,ml,dry vermouth,1,808
0.5,None,bar spoon maraschino,2,808
0.25,None,bar spoon absinthe,3,808
3.0,dash,orange bitters,4,808
30.0,ml,white rum,0,809
15.0,ml,brandy,1,809
15.0,ml,rye whiskey,2,809
22.5,ml,lemon juice,3,809
15.0,ml,grenadine,4,809
60.0,ml,rye,0,811
15.0,ml,bénédictine,1,811
22.5,ml,lemon juice,2,811
7.5,ml,lime juice,3,811
7.5,ml,simple syrup,4,811
,None,lemon wedge,5,811
45.0,ml,silver tequila,0,813
60.0,ml,tomato juice,1,813
30.0,ml,orange juice,2,813
1.0,tsp,honey,3,813
15.0,ml,lime juice,4,813
1.0,tbsp,diced onion,5,813
1.0,tsp,diced jalapeño chile,6,813
3.0,dash,worcestershire sauce,7,813
,None,lime wedge,8,813
,None,jalapeño chile slice,9,813
30.0,ml,cointreau,0,814
30.0,ml,white crème de cacao,1,814
15.0,ml,brandy,2,814
30.0,ml,heavy cream,3,814
45.0,ml,rhum barbancourt,0,815
15.0,ml,pernod,1,815
15.0,ml,amaretto,2,815
0.25,cup,softened vanilla ice cream,3,815
,None,freshly grated or ground nutmeg,4,815
,None,chocolate shavings,5,815
60.0,ml,gin,0,816
30.0,ml,cointreau,1,816
7.5,ml,simple syrup,2,816
,dash,peychaud’s bitters,3,816
8.0,None,raspberries,4,816
60.0,ml,vodka,0,817
30.0,ml,banana liqueur,1,817
150.0,ml,chilled ginger ale,2,817
0.5,tsp,bénédictine,0,819
,dash,peychaud’s bitters,1,819
,dash,angostura bitters,2,819
15.0,ml,rye,3,819
15.0,ml,cognac,4,819
15.0,ml,sweet vermouth,5,819
,None,lemon twist,6,819
30.0,ml,sazerac 6-year-old rye whiskey,0,820
30.0,ml,hine v.s.o.p. cognac,1,820
30.0,ml,carpano antica sweet vermouth,2,820
7.5,ml,bndictine,3,820
1.0,dash,angostura bitters,4,820
1.0,dash,peychauds bitters,5,820
30.0,ml,rye whiskey,0,821
30.0,ml,cognac,1,821
30.0,ml,sweet vermouth,2,821
1.0,tsp,bndictine,3,821
2.0,dash,peychauds bitters,4,821
2.0,dash,angostura bitters,5,821
40.0,ml,bourbon,0,822
20.0,ml,sweet vermouth,1,822
2.5,ml,maraschino,2,822
3.0,dash,angostura bitters,3,822
30.0,ml,gin,0,823
30.0,ml,sweet vermouth,1,823
30.0,ml,campari,2,823
45.0,ml,vodka,0,824
45.0,ml,rose’s lime juice,1,824
60.0,ml,vodka,0,825
15.0,ml,dry vermouth,1,825
,None,lemon twist,2,825
50.0,ml,cognac,0,827
20.0,ml,crme de menthe,1,827
3.0,None,lime wedges,0,828
60.0,ml,vodka,1,828
150.0,ml,chilled tonic water,2,828
45.0,ml,bourbon,0,829
22.5,ml,pernod,1,829
15.0,ml,sweet vermouth,2,829
,dash,angostura bitters,3,829
45.0,ml,bourbon,0,830
15.0,ml,galliano,1,830
22.5,ml,lemon juice,2,830
1.0,tsp,sugar,3,830
,None,mint sprig,4,830
45.0,ml,vodka,0,831
22.5,ml,tuaca,1,831
7.5,ml,walnut liqueur,2,831
,None,orange twist,3,831
60.0,ml,rye whiskey,0,832
22.5,ml,lemon juice,1,832
15.0,ml,orange juice,2,832
1.0,tsp,grenadine,3,832
60.0,ml,rittenhouse bonded rye whiskey,0,834
22.5,ml,lemon juice,1,834
15.0,ml,orange juice,2,834
7.5,ml,simple syrup,3,834
1.0,tsp,al wadi pomegranate molasses,4,834
22.5,ml,lemon juice,0,835
1.0,tsp,sugar,1,835
90.0,ml,rye wiskey,2,835
1.0,None,sprig of mint,3,835
60.0,ml,bourbon whiskey,0,836
30.0,ml,simple syrup,1,836
22.5,ml,lemon juice,2,836
7.5,ml,grenadine,3,836
60.0,ml,straight rye whiskey,0,837
30.0,ml,orange juice,1,837
22.5,ml,lemon juice,2,837
60.0,ml,bourbon,0,838
15.0,ml,orange juice,1,838
22.5,ml,lemon juice,2,838
15.0,ml,grenadine,3,838
60.0,ml,bourbon,0,840
22.5,ml,lemon juice,1,840
30.0,ml,orange juice,2,840
,dash,grenadine,3,840
,None,maraschino cherry,4,840
,None,orange slice,5,840
,None,lemon wedge,6,840
60.0,ml,bourbon,0,841
,None,angostura bitters,1,841
,None,sugar,2,841
,None,orange slice,3,841
,None,maraschino cherry,4,841
,None,splash of club soda,5,841
,None,hot water,6,841
1900.0,ml,lager,0,842
950.0,ml,rum,1,842
150.0,ml,simple syrup,2,842
22.5,ml,lemon juice,3,842
1.0,tsp,nutmeg,4,842
1.0,tsp,ginger,5,842
,None,fruit,6,842
22.5,ml,gin,0,843
22.5,ml,creme de violette/yvette,1,843
22.5,ml,cointreau,2,843
22.5,ml,lemon juice,3,843
22.5,ml,plymouth gin,0,844
22.5,ml,rothman & winter creme de violette,1,844
22.5,ml,cointreau,2,844
22.5,ml,lemon juice,3,844
45.0,ml,blended whiskey,0,845
22.5,ml,mandarine napoléon liqueur,1,845
22.5,ml,lemon juice,2,845
7.5,ml,simple syrup,3,845
150.0,ml,chilled club soda,4,845
,None,orange slice,5,845
30.0,ml,vodka,0,846
30.0,ml,melon liqueur,1,846
60.0,ml,cranberry juice dash of grenadine,2,846
60.0,ml,dark rum,0,847
22.5,ml,banana liqueur,1,847
30.0,ml,orange juice,2,847
30.0,ml,lime juice,3,847
30.0,ml,pineapple juice,4,847
,None,freshly grated or ground nutmeg,5,847
60.0,ml,blended or other whiskey,0,849
22.5,ml,lemon juice,1,849
15.0,ml,simple syrup,2,849
150.0,ml,chilled club soda,3,849
,None,lemon wedge,4,849
60.0,ml,blended or other whiskey,0,850
15.0,ml,lime juice,1,850
7.5,ml,simple syrup,2,850
150.0,ml,chilled club soda,3,850
,None,lime wedge,4,850
60.0,ml,bourbon,0,851
22.5,ml,lemon juice,1,851
15.0,ml,simple syrup,2,851
22.5,ml,lemon juice,3,851
,None,maraschino cherry,4,851
45.0,ml,bourbon whiskey,0,852
22.5,ml,lemon juice,1,852
15.0,ml,sugar,2,852
45.0,ml,vodka,0,854
22.5,ml,crème de cacao,1,854
60.0,ml,pineapple juice,2,854
22.5,ml,heavy cream,3,854
40.0,ml,gin,0,855
30.0,ml,triple sec,1,855
22.5,ml,lemon juice,2,855
60.0,ml,vodka,0,858
30.0,ml,kahlúa,1,858
30.0,ml,heavy cream,2,858
15.0,ml,heavy cream,3,858
50.0,ml,cognac,0,859
20.0,ml,crme de menthe,1,859
60.0,ml,lairds bonded apple brandy,0,861
7.5,ml,yellow chartreuse,1,861
7.5,ml,benedictine,2,861
2.0,dash,angostura bitters,3,861
2.0,None,orange wedges,0,862
2.0,None,lemon wedge,1,862
60.0,ml,bourbon,2,862
15.0,ml,cointreau,3,862
2.0,dash,chocolate bitters,4,862
,None,hot water,5,862
,None,cloves,6,862
37.5,ml,vodka,0,863
22.5,ml,peach schnapps,1,863
90.0,ml,cranberry juice,2,863
45.0,ml,blended scotch,0,864
15.0,ml,dry vermouth,1,864
15.0,ml,grapefruit juice,2,864
30.0,ml,white rum,0,865
15.0,ml,galliano,1,865
15.0,ml,triple sec,2,865
15.0,ml,lime juice,3,865
30.0,ml,dark rum,0,866
30.0,ml,light rum,1,866
7.5,ml,tia maria,2,866
37.5,ml,orange juice,3,866
30.0,ml,lime juice,4,866
,None,mint sprig,5,866
,None,maraschino cherry,6,866
30.0,ml,white rum,7,866
15.0,ml,galliano,8,866
15.0,ml,triple sec,9,866
15.0,ml,lime juice,10,866
45.0,ml,vodka,0,867
15.0,ml,galliano,1,867
15.0,ml,lime juice,2,867
30.0,ml,pineapple juice,3,867
22.5,ml,yellow chartreuse,0,868
22.5,ml,pernod,1,868
22.5,ml,apricot brandy,2,868
60.0,ml,90 proof rye,0,869
22.5,ml,lemon juice,1,869
22.5,ml,small hand foods pineapple gum,2,869
15.0,ml,dolin blanc,3,869
1.0,dash,orange bitters,4,869
